method,suite,setting,seed,split,pair,aggregation,metric,value,source
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,test_fixed5_c4c5_normal,query_micro,rank5,0.7439613526570048,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,test_fixed5_c4c5_normal,query_micro,mAP,0.47578223603935055,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,test_fixed5_c4c5_normal,subject_macro,rank1,0.5035896076352067,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,test_fixed5_c4c5_normal,subject_macro,rank5,0.7368292682926829,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,test_fixed5_c4c5_normal,subject_macro,mAP,0.46946748835324037,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,test_fixed5_c7,query_micro,rank1,0.4714285714285714,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,test_fixed5_c7,query_micro,rank5,0.7785714285714286,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,test_fixed5_c7,query_micro,mAP,0.48382877233837335,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,test_fixed5_c7,subject_macro,rank1,0.44999999999999996,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,test_fixed5_c7,subject_macro,rank5,0.6979166666666666,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
