method,suite,setting,pair,aggregation,metric,mean_of_seed_split_means,seed_std,pooled_split_std,num_seeds,num_runs
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_c7,query_micro,rank5,0.8271428571428572,0.0,0.0552175659716791,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_c7,subject_macro,mAP,0.5968685049625735,0.0,0.064922995387458,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_c7,subject_macro,rank1,0.5079166666666667,0.0,0.11429433251235359,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_c7,subject_macro,rank5,0.7020833333333333,0.0,0.10039851149848346,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_to_personal,query_micro,mAP,0.9992953851671501,0.0,0.0005851944247020677,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_to_personal,query_micro,rank1,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_to_personal,query_micro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_to_personal,subject_macro,mAP,0.9993157130877177,0.0,0.0005662863783503973,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_to_personal,subject_macro,rank1,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_to_personal,subject_macro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_to_special,query_micro,mAP,0.7655162082483395,0.0,0.057361135232226856,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_to_special,query_micro,rank1,0.7274004683840749,0.0,0.10455146737033089,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_to_special,query_micro,rank5,0.8693208430913348,0.0,0.07729614542093713,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_to_special,subject_macro,mAP,0.7555448805664298,0.0,0.05577559231148726,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_to_special,subject_macro,rank1,0.7147014675052411,0.0,0.0993822165067378,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_to_special,subject_macro,rank5,0.8546897041695785,0.0,0.06277342794019243,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_general_to_personal,query_micro,mAP,0.967662600512598,0.0,0.02431879332002161,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_general_to_personal,query_micro,rank1,0.998,0.0,0.0040000000000000036,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_general_to_personal,query_micro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_general_to_personal,subject_macro,mAP,0.9684844523126429,0.0,0.023545392704344168,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_general_to_personal,subject_macro,rank1,0.998,0.0,0.0040000000000000036,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_general_to_personal,subject_macro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_mixed_c2_to_c3,query_micro,mAP,0.9953511902689934,0.0,0.009297619462013263,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_mixed_c2_to_c3,query_micro,rank1,0.9949999999999999,0.0,0.010000000000000009,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_mixed_c2_to_c3,query_micro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_mixed_c2_to_c3,subject_macro,mAP,0.9953511902689934,0.0,0.009297619462013263,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_mixed_c2_to_c3,subject_macro,rank1,0.9949999999999999,0.0,0.010000000000000009,1,5
